<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.20	10:45:00	1.08486	1.08499	1.08481	1.08488	51	0	5
2023.01.20	10:46:00	1.08488	1.08490	1.08468	1.08472	51	0	5
2023.01.20	10:47:00	1.08473	1.08474	1.08468	1.08473	48	0	5
2023.01.20	10:48:00	1.08474	1.08474	1.08456	1.08464	51	0	5
2023.01.20	10:49:00	1.08463	1.08463	1.08429	1.08453	64	0	5
2023.01.20	10:50:00	1.08452	1.08464	1.08445	1.08449	71	0	5
2023.01.20	10:51:00	1.08448	1.08451	1.08418	1.08419	84	0	5
2023.01.20	10:52:00	1.08419	1.08425	1.08406	1.08422	106	0	5
2023.01.20	10:53:00	1.08422	1.08423	1.08402	1.08407	44	0	5
2023.01.20	10:54:00	1.08407	1.08412	1.08401	1.08412	47	0	5
2023.01.20	10:55:00	1.08412	1.08415	1.08401	1.08409	56	0	5
2023.01.20	10:56:00	1.08409	1.08414	1.08402	1.08410	57	0	5
2023.01.20	10:57:00	1.08409	1.08409	1.08382	1.08397	75	0	5
2023.01.20	10:58:00	1.08399	1.08405	1.08392	1.08395	55	0	5
2023.01.20	10:59:00	1.08396	1.08404	1.08394	1.08401	70	0	5
2023.01.20	11:00:00	1.08404	1.08409	1.08391	1.08402	70	0	5
2023.01.20	11:01:00	1.08402	1.08439	1.08400	1.08439	79	0	5
2023.01.20	11:02:00	1.08439	1.08460	1.08436	1.08448	54	0	5
2023.01.20	11:03:00	1.08448	1.08448	1.08425	1.08426	74	0	5
2023.01.20	11:04:00	1.08426	1.08426	1.08404	1.08418	140	0	5
2023.01.20	11:05:00	1.08418	1.08438	1.08416	1.08435	77	0	5
2023.01.20	11:06:00	1.08435	1.08446	1.08410	1.08411	94	0	5
2023.01.20	11:07:00	1.08411	1.08421	1.08395	1.08395	96	0	5
2023.01.20	11:08:00	1.08392	1.08422	1.08385	1.08417	101	0	5
2023.01.20	11:09:00	1.08416	1.08436	1.08407	1.08430	111	0	5
2023.01.20	11:10:00	1.08431	1.08441	1.08422	1.08423	50	0	5
2023.01.20	11:11:00	1.08423	1.08446	1.08408	1.08432	67	0	5
2023.01.20	11:12:00	1.08433	1.08456	1.08423	1.08454	76	0	5
2023.01.20	11:13:00	1.08455	1.08463	1.08444	1.08451	61	0	5
2023.01.20	11:14:00	1.08455	1.08456	1.08429	1.08433	55	0	5
2023.01.20	11:15:00	1.08434	1.08443	1.08429	1.08441	46	0	5
2023.01.20	11:16:00	1.08441	1.08449	1.08432	1.08449	75	0	5
2023.01.20	11:17:00	1.08452	1.08480	1.08447	1.08458	69	0	5
2023.01.20	11:18:00	1.08458	1.08508	1.08457	1.08482	108	0	5
2023.01.20	11:19:00	1.08483	1.08490	1.08473	1.08480	57	0	5
2023.01.20	11:20:00	1.08480	1.08484	1.08476	1.08482	64	0	5
2023.01.20	11:21:00	1.08482	1.08516	1.08482	1.08508	99	0	5
2023.01.20	11:22:00	1.08509	1.08512	1.08474	1.08492	101	0	5
2023.01.20	11:23:00	1.08493	1.08493	1.08474	1.08479	73	0	5
2023.01.20	11:24:00	1.08479	1.08493	1.08477	1.08484	35	0	5
2023.01.20	11:25:00	1.08484	1.08490	1.08417	1.08457	75	0	5
2023.01.20	11:26:00	1.08457	1.08458	1.08402	1.08427	130	0	5
2023.01.20	11:27:00	1.08427	1.08460	1.08420	1.08458	84	0	5
2023.01.20	11:28:00	1.08457	1.08457	1.08442	1.08445	51	0	5
2023.01.20	11:29:00	1.08444	1.08448	1.08410	1.08424	69	0	5
2023.01.20	11:30:00	1.08423	1.08430	1.08377	1.08402	104	0	5
2023.01.20	11:31:00	1.08403	1.08404	1.08364	1.08367	64	0	5
2023.01.20	11:32:00	1.08368	1.08386	1.08368	1.08372	70	0	5
2023.01.20	11:33:00	1.08370	1.08370	1.08319	1.08342	135	0	5
2023.01.20	11:34:00	1.08341	1.08345	1.08335	1.08343	75	0	5
2023.01.20	11:35:00	1.08343	1.08360	1.08341	1.08352	52	0	5
2023.01.20	11:36:00	1.08353	1.08363	1.08347	1.08349	44	0	5
2023.01.20	11:37:00	1.08351	1.08362	1.08350	1.08358	48	0	5
2023.01.20	11:38:00	1.08358	1.08402	1.08358	1.08394	67	0	5
2023.01.20	11:39:00	1.08393	1.08405	1.08378	1.08404	69	0	5
2023.01.20	11:40:00	1.08404	1.08415	1.08394	1.08411	69	0	5
2023.01.20	11:41:00	1.08412	1.08419	1.08387	1.08401	76	0	5
2023.01.20	11:42:00	1.08402	1.08408	1.08392	1.08406	68	0	5
2023.01.20	11:43:00	1.08406	1.08409	1.08387	1.08403	43	0	5
2023.01.20	11:44:00	1.08404	1.08409	1.08399	1.08401	38	0	5
2023.01.20	11:45:00	1.08402	1.08403	1.08385	1.08403	59	0	5
2023.01.20	11:46:00	1.08403	1.08408	1.08372	1.08372	49	0	5
2023.01.20	11:47:00	1.08372	1.08386	1.08366	1.08383	62	0	5
2023.01.20	11:48:00	1.08377	1.08382	1.08347	1.08352	72	0	5
2023.01.20	11:49:00	1.08352	1.08365	1.08341	1.08342	90	0	5
2023.01.20	11:50:00	1.08342	1.08344	1.08335	1.08336	74	0	5
2023.01.20	11:51:00	1.08336	1.08371	1.08336	1.08353	49	0	5
2023.01.20	11:52:00	1.08353	1.08360	1.08348	1.08348	39	0	5
2023.01.20	11:53:00	1.08348	1.08356	1.08345	1.08356	41	0	5
2023.01.20	11:54:00	1.08353	1.08354	1.08338	1.08339	39	0	5
2023.01.20	11:55:00	1.08341	1.08344	1.08317	1.08319	57	0	5
2023.01.20	11:56:00	1.08324	1.08334	1.08311	1.08328	67	0	5
2023.01.20	11:57:00	1.08328	1.08331	1.08285	1.08286	53	0	5
2023.01.20	11:58:00	1.08287	1.08330	1.08281	1.08329	71	0	5
2023.01.20	11:59:00	1.08330	1.08334	1.08301	1.08307	90	0	5
2023.01.20	12:00:00	1.08306	1.08316	1.08294	1.08306	78	0	5
2023.01.20	12:01:00	1.08306	1.08325	1.08293	1.08313	99	0	5
2023.01.20	12:02:00	1.08313	1.08328	1.08310	1.08324	56	0	5
2023.01.20	12:03:00	1.08324	1.08324	1.08313	1.08319	62	0	5
2023.01.20	12:04:00	1.08319	1.08322	1.08299	1.08311	79	0	5
2023.01.20	12:05:00	1.08312	1.08322	1.08301	1.08307	76	0	5
2023.01.20	12:06:00	1.08307	1.08311	1.08297	1.08304	60	0	5
2023.01.20	12:07:00	1.08301	1.08316	1.08283	1.08283	99	0	5
2023.01.20	12:08:00	1.08283	1.08302	1.08279	1.08300	99	0	5
2023.01.20	12:09:00	1.08301	1.08313	1.08296	1.08310	76	0	5
2023.01.20	12:10:00	1.08310	1.08317	1.08289	1.08300	103	0	5
2023.01.20	12:11:00	1.08301	1.08301	1.08276	1.08276	85	0	5
2023.01.20	12:12:00	1.08276	1.08315	1.08256	1.08313	125	0	5
2023.01.20	12:13:00	1.08312	1.08353	1.08312	1.08349	130	0	5
2023.01.20	12:14:00	1.08348	1.08363	1.08348	1.08358	99	0	5
2023.01.20	12:15:00	1.08358	1.08376	1.08344	1.08375	125	0	5
2023.01.20	12:16:00	1.08372	1.08383	1.08359	1.08382	144	0	5
2023.01.20	12:17:00	1.08382	1.08401	1.08378	1.08399	75	0	5
2023.01.20	12:18:00	1.08398	1.08405	1.08382	1.08388	105	0	5
2023.01.20	12:19:00	1.08395	1.08403	1.08389	1.08394	57	0	5
2023.01.20	12:20:00	1.08393	1.08393	1.08368	1.08371	46	0	5
2023.01.20	12:21:00	1.08366	1.08366	1.08354	1.08365	27	0	5
2023.01.20	12:22:00	1.08365	1.08368	1.08344	1.08346	35	0	5
2023.01.20	12:23:00	1.08350	1.08350	1.08336	1.08342	40	0	5
2023.01.20	12:24:00	1.08341	1.08358	1.08341	1.08353	27	0	5
2023.01.20	12:25:00	1.08353	1.08373	1.08353	1.08362	33	0	5
2023.01.20	12:26:00	1.08362	1.08367	1.08348	1.08350	37	0	5
2023.01.20	12:27:00	1.08350	1.08367	1.08349	1.08367	45	0	5
2023.01.20	12:28:00	1.08367	1.08390	1.08364	1.08387	54	0	5
2023.01.20	12:29:00	1.08387	1.08387	1.08350	1.08351	71	0	5
2023.01.20	12:30:00	1.08354	1.08441	1.08344	1.08441	120	0	5
2023.01.20	12:31:00	1.08442	1.08470	1.08414	1.08431	225	0	5
2023.01.20	12:32:00	1.08430	1.08470	1.08423	1.08454	236	0	5
2023.01.20	12:33:00	1.08453	1.08459	1.08434	1.08440	129	0	5
2023.01.20	12:34:00	1.08441	1.08458	1.08433	1.08442	95	0	5
2023.01.20	12:35:00	1.08442	1.08449	1.08434	1.08442	84	0	5
2023.01.20	12:36:00	1.08441	1.08442	1.08409	1.08412	86	0	5
2023.01.20	12:37:00	1.08412	1.08417	1.08405	1.08411	81	0	5
2023.01.20	12:38:00	1.08411	1.08411	1.08402	1.08407	64	0	5
2023.01.20	12:39:00	1.08407	1.08409	1.08392	1.08402	53	0	5
2023.01.20	12:40:00	1.08407	1.08407	1.08356	1.08356	87	0	5
2023.01.20	12:41:00	1.08355	1.08379	1.08349	1.08374	77	0	5
2023.01.20	12:42:00	1.08373	1.08374	1.08360	1.08366	61	0	5
2023.01.20	12:43:00	1.08367	1.08380	1.08339	1.08345	80	0	5
2023.01.20	12:44:00	1.08347	1.08361	1.08342	1.08352	109	0	5
2023.01.20	12:45:00	1.08353	1.08370	1.08353	1.08361	70	0	5
2023.01.20	12:46:00	1.08366	1.08376	1.08332	1.08335	82	0	5
2023.01.20	12:47:00	1.08335	1.08345	1.08323	1.08335	69	0	5
2023.01.20	12:48:00	1.08336	1.08353	1.08327	1.08344	84	0	5
2023.01.20	12:49:00	1.08344	1.08373	1.08343	1.08373	54	0	5
2023.01.20	12:50:00	1.08371	1.08379	1.08361	1.08379	65	0	5
2023.01.20	12:51:00	1.08383	1.08384	1.08368	1.08374	59	0	5
2023.01.20	12:52:00	1.08374	1.08380	1.08360	1.08368	61	0	5
2023.01.20	12:53:00	1.08369	1.08381	1.08367	1.08377	66	0	5
2023.01.20	12:54:00	1.08376	1.08397	1.08376	1.08378	56	0	5
2023.01.20	12:55:00	1.08378	1.08396	1.08364	1.08364	55	0	5
2023.01.20	12:56:00	1.08364	1.08380	1.08357	1.08379	60	0	5
2023.01.20	12:57:00	1.08378	1.08386	1.08364	1.08379	77	0	5
2023.01.20	12:58:00	1.08379	1.08402	1.08379	1.08384	88	0	5
2023.01.20	12:59:00	1.08384	1.08395	1.08381	1.08382	63	0	5
2023.01.20	13:00:00	1.08383	1.08403	1.08378	1.08398	77	0	5
2023.01.20	13:01:00	1.08398	1.08404	1.08388	1.08404	39	0	5
2023.01.20	13:02:00	1.08405	1.08415	1.08399	1.08414	52	0	5
2023.01.20	13:03:00	1.08414	1.08414	1.08387	1.08392	48	0	5
2023.01.20	13:04:00	1.08391	1.08412	1.08391	1.08412	54	0	5
2023.01.20	13:05:00	1.08412	1.08415	1.08398	1.08404	48	0	5
2023.01.20	13:06:00	1.08404	1.08409	1.08398	1.08399	32	0	5
2023.01.20	13:07:00	1.08393	1.08398	1.08384	1.08397	21	0	5
2023.01.20	13:08:00	1.08397	1.08398	1.08369	1.08377	59	0	5
2023.01.20	13:09:00	1.08378	1.08385	1.08368	1.08374	64	0	5
2023.01.20	13:10:00	1.08375	1.08385	1.08373	1.08384	27	0	5
2023.01.20	13:11:00	1.08387	1.08393	1.08377	1.08385	65	0	5
2023.01.20	13:12:00	1.08384	1.08386	1.08373	1.08382	36	0	5
2023.01.20	13:13:00	1.08382	1.08383	1.08352	1.08352	51	0	5
2023.01.20	13:14:00	1.08350	1.08355	1.08336	1.08339	59	0	5
2023.01.20	13:15:00	1.08339	1.08367	1.08333	1.08361	65	0	5
2023.01.20	13:16:00	1.08360	1.08361	1.08333	1.08341	58	0	5
2023.01.20	13:17:00	1.08346	1.08352	1.08341	1.08352	59	0	5
2023.01.20	13:18:00	1.08352	1.08363	1.08340	1.08341	59	0	5
2023.01.20	13:19:00	1.08341	1.08341	1.08309	1.08328	75	0	5
2023.01.20	13:20:00	1.08331	1.08337	1.08318	1.08318	27	0	5
2023.01.20	13:21:00	1.08322	1.08322	1.08312	1.08312	18	0	5
2023.01.20	13:22:00	1.08312	1.08328	1.08312	1.08327	19	0	5
2023.01.20	13:23:00	1.08328	1.08352	1.08322	1.08351	72	0	5
2023.01.20	13:24:00	1.08354	1.08365	1.08350	1.08357	45	0	5
2023.01.20	13:25:00	1.08360	1.08372	1.08360	1.08364	44	0	5
2023.01.20	13:26:00	1.08364	1.08369	1.08350	1.08350	24	0	5
2023.01.20	13:27:00	1.08353	1.08359	1.08347	1.08353	28	0	5
2023.01.20	13:28:00	1.08352	1.08363	1.08349	1.08362	37	0	5
2023.01.20	13:29:00	1.08361	1.08371	1.08352	1.08359	40	0	5
2023.01.20	13:30:00	1.08359	1.08359	1.08340	1.08352	48	0	5
2023.01.20	13:31:00	1.08358	1.08372	1.08342	1.08347	56	0	5
2023.01.20	13:32:00	1.08347	1.08348	1.08325	1.08325	86	0	5
2023.01.20	13:33:00	1.08324	1.08342	1.08315	1.08318	73	0	5
2023.01.20	13:34:00	1.08321	1.08342	1.08311	1.08333	69	0	5
2023.01.20	13:35:00	1.08333	1.08349	1.08317	1.08320	65	0	5
2023.01.20	13:36:00	1.08321	1.08336	1.08315	1.08335	59	0	5
2023.01.20	13:37:00	1.08334	1.08340	1.08313	1.08316	84	0	5
2023.01.20	13:38:00	1.08316	1.08323	1.08297	1.08297	52	0	5
2023.01.20	13:39:00	1.08296	1.08301	1.08283	1.08294	70	0	5
2023.01.20	13:40:00	1.08293	1.08294	1.08281	1.08283	58	0	5
2023.01.20	13:41:00	1.08283	1.08294	1.08283	1.08293	41	0	5
2023.01.20	13:42:00	1.08293	1.08296	1.08288	1.08294	43	0	5
2023.01.20	13:43:00	1.08288	1.08298	1.08276	1.08294	62	0	5
2023.01.20	13:44:00	1.08295	1.08316	1.08292	1.08301	59	0	5
2023.01.20	13:45:00	1.08301	1.08307	1.08296	1.08296	74	0	5
2023.01.20	13:46:00	1.08296	1.08306	1.08293	1.08301	94	0	5
2023.01.20	13:47:00	1.08300	1.08307	1.08293	1.08297	58	0	5
2023.01.20	13:48:00	1.08298	1.08303	1.08292	1.08293	53	0	5
2023.01.20	13:49:00	1.08293	1.08304	1.08292	1.08298	30	0	5
2023.01.20	13:50:00	1.08297	1.08297	1.08261	1.08289	56	0	5
2023.01.20	13:51:00	1.08290	1.08301	1.08278	1.08278	45	0	5
2023.01.20	13:52:00	1.08285	1.08290	1.08282	1.08287	57	0	5
2023.01.20	13:53:00	1.08287	1.08289	1.08274	1.08286	47	0	5
2023.01.20	13:54:00	1.08287	1.08291	1.08285	1.08288	27	0	5
2023.01.20	13:55:00	1.08289	1.08293	1.08270	1.08273	39	0	5
2023.01.20	13:56:00	1.08273	1.08302	1.08273	1.08298	57	0	5
2023.01.20	13:57:00	1.08297	1.08307	1.08288	1.08292	35	0	5
2023.01.20	13:58:00	1.08293	1.08294	1.08281	1.08281	51	0	5
2023.01.20	13:59:00	1.08281	1.08281	1.08242	1.08247	71	0	5
2023.01.20	14:00:00	1.08248	1.08248	1.08223	1.08224	102	0	5
2023.01.20	14:01:00	1.08225	1.08242	1.08211	1.08238	78	0	5
2023.01.20	14:02:00	1.08237	1.08250	1.08234	1.08249	54	0	5
2023.01.20	14:03:00	1.08249	1.08264	1.08243	1.08249	72	0	5
2023.01.20	14:04:00	1.08251	1.08253	1.08231	1.08233	47	0	5
2023.01.20	14:05:00	1.08230	1.08273	1.08228	1.08264	76	0	5
2023.01.20	14:06:00	1.08263	1.08272	1.08260	1.08263	43	0	5
2023.01.20	14:07:00	1.08263	1.08265	1.08240	1.08242	45	0	5
2023.01.20	14:08:00	1.08243	1.08243	1.08232	1.08234	42	0	5
2023.01.20	14:09:00	1.08234	1.08236	1.08220	1.08221	51	0	5
2023.01.20	14:10:00	1.08222	1.08222	1.08201	1.08212	71	0	5
2023.01.20	14:11:00	1.08211	1.08219	1.08184	1.08184	61	0	5
2023.01.20	14:12:00	1.08183	1.08196	1.08170	1.08196	85	0	5
2023.01.20	14:13:00	1.08197	1.08215	1.08195	1.08206	68	0	5
2023.01.20	14:14:00	1.08206	1.08222	1.08204	1.08207	69	0	5
2023.01.20	14:15:00	1.08206	1.08206	1.08176	1.08177	77	0	5
2023.01.20	14:16:00	1.08177	1.08194	1.08164	1.08170	99	0	5
2023.01.20	14:17:00	1.08170	1.08182	1.08160	1.08162	106	0	5
2023.01.20	14:18:00	1.08162	1.08171	1.08143	1.08162	93	0	5
2023.01.20	14:19:00	1.08161	1.08167	1.08142	1.08150	48	0	5
2023.01.20	14:20:00	1.08150	1.08184	1.08140	1.08183	88	0	5
2023.01.20	14:21:00	1.08184	1.08202	1.08180	1.08195	89	0	5
2023.01.20	14:22:00	1.08191	1.08192	1.08167	1.08168	59	0	5
2023.01.20	14:23:00	1.08167	1.08172	1.08151	1.08172	57	0	5
2023.01.20	14:24:00	1.08174	1.08174	1.08164	1.08171	65	0	5
2023.01.20	14:25:00	1.08167	1.08172	1.08160	1.08171	58	0	5
2023.01.20	14:26:00	1.08171	1.08179	1.08169	1.08178	47	0	5
2023.01.20	14:27:00	1.08177	1.08184	1.08176	1.08182	50	0	5
2023.01.20	14:28:00	1.08183	1.08220	1.08183	1.08219	66	0	5
2023.01.20	14:29:00	1.08219	1.08221	1.08196	1.08196	41	0	5
2023.01.20	14:30:00	1.08195	1.08195	1.08184	1.08192	46	0	5
2023.01.20	14:31:00	1.08193	1.08223	1.08193	1.08213	74	0	5
2023.01.20	14:32:00	1.08212	1.08213	1.08184	1.08184	55	0	5
2023.01.20	14:33:00	1.08186	1.08196	1.08180	1.08191	48	0	5
2023.01.20	14:34:00	1.08191	1.08191	1.08180	1.08185	32	0	5
2023.01.20	14:35:00	1.08185	1.08211	1.08183	1.08209	42	0	5
2023.01.20	14:36:00	1.08210	1.08215	1.08207	1.08215	62	0	5
2023.01.20	14:37:00	1.08214	1.08231	1.08211	1.08221	42	0	5
2023.01.20	14:38:00	1.08224	1.08229	1.08219	1.08228	44	0	5
2023.01.20	14:39:00	1.08229	1.08238	1.08217	1.08230	62	0	5
2023.01.20	14:40:00	1.08232	1.08236	1.08219	1.08226	72	0	5
2023.01.20	14:41:00	1.08226	1.08236	1.08215	1.08231	57	0	5
2023.01.20	14:42:00	1.08232	1.08233	1.08199	1.08205	101	0	5
2023.01.20	14:43:00	1.08208	1.08211	1.08169	1.08198	122	0	5
2023.01.20	14:44:00	1.08199	1.08206	1.08155	1.08170	110	0	5
2023.01.20	14:45:00	1.08171	1.08187	1.08164	1.08187	65	0	5
2023.01.20	14:46:00	1.08188	1.08193	1.08182	1.08188	29	0	5
2023.01.20	14:47:00	1.08187	1.08209	1.08187	1.08202	42	0	5
2023.01.20	14:48:00	1.08201	1.08203	1.08182	1.08191	66	0	5
2023.01.20	14:49:00	1.08191	1.08220	1.08189	1.08217	37	0	5
2023.01.20	14:50:00	1.08217	1.08217	1.08203	1.08203	55	0	5
2023.01.20	14:51:00	1.08205	1.08218	1.08205	1.08214	63	0	5
2023.01.20	14:52:00	1.08212	1.08215	1.08205	1.08210	64	0	5
2023.01.20	14:53:00	1.08209	1.08221	1.08201	1.08221	29	0	5
2023.01.20	14:54:00	1.08221	1.08222	1.08209	1.08209	33	0	5
2023.01.20	14:55:00	1.08209	1.08222	1.08207	1.08217	40	0	5
2023.01.20	14:56:00	1.08217	1.08217	1.08168	1.08170	53	0	5
2023.01.20	14:57:00	1.08169	1.08173	1.08142	1.08144	80	0	5
2023.01.20	14:58:00	1.08147	1.08184	1.08138	1.08176	95	0	5
2023.01.20	14:59:00	1.08177	1.08186	1.08163	1.08180	76	0	5
2023.01.20	15:00:00	1.08178	1.08184	1.08159	1.08172	110	0	5
2023.01.20	15:01:00	1.08172	1.08179	1.08142	1.08148	93	0	5
2023.01.20	15:02:00	1.08150	1.08177	1.08150	1.08177	78	0	5
2023.01.20	15:03:00	1.08181	1.08215	1.08177	1.08214	82	0	5
2023.01.20	15:04:00	1.08214	1.08239	1.08211	1.08237	82	0	5
2023.01.20	15:05:00	1.08236	1.08253	1.08235	1.08246	77	0	5
2023.01.20	15:06:00	1.08246	1.08264	1.08242	1.08262	53	0	5
2023.01.20	15:07:00	1.08262	1.08262	1.08241	1.08260	59	0	5
2023.01.20	15:08:00	1.08260	1.08266	1.08245	1.08251	67	0	5
2023.01.20	15:09:00	1.08251	1.08261	1.08242	1.08255	65	0	5
2023.01.20	15:10:00	1.08255	1.08269	1.08250	1.08260	71	0	5
2023.01.20	15:11:00	1.08259	1.08267	1.08258	1.08258	42	0	5
2023.01.20	15:12:00	1.08255	1.08261	1.08246	1.08259	78	0	5
2023.01.20	15:13:00	1.08259	1.08268	1.08252	1.08268	47	0	5
2023.01.20	15:14:00	1.08269	1.08273	1.08256	1.08256	54	0	5
2023.01.20	15:15:00	1.08257	1.08258	1.08232	1.08234	72	0	5
2023.01.20	15:16:00	1.08234	1.08247	1.08225	1.08247	53	0	5
2023.01.20	15:17:00	1.08246	1.08265	1.08245	1.08265	63	0	5
2023.01.20	15:18:00	1.08264	1.08267	1.08242	1.08244	60	0	5
2023.01.20	15:19:00	1.08244	1.08251	1.08237	1.08246	45	0	5
2023.01.20	15:20:00	1.08248	1.08269	1.08247	1.08268	92	0	5
2023.01.20	15:21:00	1.08267	1.08273	1.08242	1.08257	78	0	5
2023.01.20	15:22:00	1.08256	1.08262	1.08240	1.08260	83	0	5
2023.01.20	15:23:00	1.08259	1.08266	1.08245	1.08262	62	0	5
2023.01.20	15:24:00	1.08263	1.08273	1.08248	1.08258	74	0	5
2023.01.20	15:25:00	1.08257	1.08271	1.08257	1.08258	41	0	5
2023.01.20	15:26:00	1.08257	1.08262	1.08240	1.08245	46	0	5
2023.01.20	15:27:00	1.08245	1.08248	1.08235	1.08239	42	0	5
2023.01.20	15:28:00	1.08239	1.08241	1.08230	1.08239	53	0	5
2023.01.20	15:29:00	1.08239	1.08241	1.08235	1.08240	35	0	5
2023.01.20	15:30:00	1.08244	1.08265	1.08240	1.08252	59	0	5
2023.01.20	15:31:00	1.08249	1.08253	1.08223	1.08223	63	0	5
2023.01.20	15:32:00	1.08222	1.08222	1.08178	1.08204	148	0	5
2023.01.20	15:33:00	1.08203	1.08233	1.08202	1.08228	84	0	5
2023.01.20	15:34:00	1.08228	1.08237	1.08217	1.08217	111	0	5
2023.01.20	15:35:00	1.08217	1.08220	1.08176	1.08177	117	0	5
2023.01.20	15:36:00	1.08173	1.08200	1.08171	1.08192	92	0	5
2023.01.20	15:37:00	1.08194	1.08206	1.08192	1.08196	122	0	5
2023.01.20	15:38:00	1.08196	1.08202	1.08189	1.08199	72	0	5
2023.01.20	15:39:00	1.08199	1.08208	1.08190	1.08201	57	0	5
2023.01.20	15:40:00	1.08201	1.08202	1.08174	1.08177	70	0	5
2023.01.20	15:41:00	1.08178	1.08195	1.08176	1.08185	48	0	5
2023.01.20	15:42:00	1.08186	1.08195	1.08186	1.08192	45	0	5
2023.01.20	15:43:00	1.08192	1.08209	1.08192	1.08197	49	0	5
2023.01.20	15:44:00	1.08197	1.08212	1.08180	1.08203	53	0	5
2023.01.20	15:45:00	1.08208	1.08225	1.08206	1.08206	64	0	5
2023.01.20	15:46:00	1.08205	1.08206	1.08191	1.08192	84	0	5
2023.01.20	15:47:00	1.08191	1.08198	1.08165	1.08198	70	0	5
2023.01.20	15:48:00	1.08199	1.08199	1.08167	1.08171	61	0	5
2023.01.20	15:49:00	1.08172	1.08179	1.08137	1.08140	115	0	5
2023.01.20	15:50:00	1.08139	1.08139	1.08034	1.08040	169	0	5
2023.01.20	15:51:00	1.08040	1.08082	1.08038	1.08079	126	0	5
2023.01.20	15:52:00	1.08079	1.08079	1.08042	1.08052	101	0	5
2023.01.20	15:53:00	1.08051	1.08073	1.08041	1.08057	118	0	5
2023.01.20	15:54:00	1.08057	1.08060	1.08040	1.08045	125	0	5
2023.01.20	15:55:00	1.08044	1.08044	1.08019	1.08036	131	0	5
2023.01.20	15:56:00	1.08036	1.08080	1.08035	1.08079	90	0	5
2023.01.20	15:57:00	1.08079	1.08087	1.08059	1.08071	90	0	5
2023.01.20	15:58:00	1.08070	1.08087	1.08062	1.08062	122	0	5
2023.01.20	15:59:00	1.08062	1.08073	1.08053	1.08063	122	0	5
2023.01.20	16:00:00	1.08062	1.08082	1.08058	1.08082	106	0	5
2023.01.20	16:01:00	1.08083	1.08094	1.08060	1.08082	110	0	5
2023.01.20	16:02:00	1.08083	1.08102	1.08082	1.08099	81	0	5
2023.01.20	16:03:00	1.08099	1.08107	1.08090	1.08096	101	0	5
2023.01.20	16:04:00	1.08095	1.08109	1.08093	1.08104	107	0	5
2023.01.20	16:05:00	1.08104	1.08128	1.08097	1.08127	70	0	5
2023.01.20	16:06:00	1.08128	1.08140	1.08121	1.08133	60	0	5
2023.01.20	16:07:00	1.08133	1.08137	1.08122	1.08129	86	0	5
2023.01.20	16:08:00	1.08127	1.08128	1.08094	1.08095	68	0	5
2023.01.20	16:09:00	1.08093	1.08132	1.08091	1.08113	105	0	5
2023.01.20	16:10:00	1.08113	1.08113	1.08084	1.08085	102	0	5
2023.01.20	16:11:00	1.08081	1.08108	1.08074	1.08096	101	0	5
2023.01.20	16:12:00	1.08096	1.08102	1.08086	1.08095	83	0	5
2023.01.20	16:13:00	1.08096	1.08124	1.08096	1.08117	90	0	5
2023.01.20	16:14:00	1.08117	1.08121	1.08084	1.08089	116	0	5
2023.01.20	16:15:00	1.08087	1.08087	1.08071	1.08085	71	0	5
2023.01.20	16:16:00	1.08085	1.08098	1.08082	1.08083	86	0	5
2023.01.20	16:17:00	1.08085	1.08100	1.08083	1.08100	94	0	5
2023.01.20	16:18:00	1.08100	1.08103	1.08085	1.08094	83	0	5
2023.01.20	16:19:00	1.08095	1.08096	1.08081	1.08090	71	0	5
2023.01.20	16:20:00	1.08089	1.08115	1.08089	1.08110	55	0	5
2023.01.20	16:21:00	1.08108	1.08121	1.08101	1.08103	95	0	5
2023.01.20	16:22:00	1.08103	1.08111	1.08084	1.08092	93	0	5
2023.01.20	16:23:00	1.08094	1.08096	1.08074	1.08082	72	0	5
2023.01.20	16:24:00	1.08082	1.08103	1.08080	1.08099	77	0	5
2023.01.20	16:25:00	1.08100	1.08130	1.08097	1.08128	111	0	5
2023.01.20	16:26:00	1.08128	1.08171	1.08128	1.08162	103	0	5
2023.01.20	16:27:00	1.08162	1.08177	1.08134	1.08135	101	0	5
2023.01.20	16:28:00	1.08134	1.08150	1.08125	1.08149	120	0	5
2023.01.20	16:29:00	1.08150	1.08154	1.08141	1.08142	83	0	5
2023.01.20	16:30:00	1.08141	1.08149	1.08120	1.08121	165	0	5
2023.01.20	16:31:00	1.08122	1.08136	1.08076	1.08090	180	0	5
2023.01.20	16:32:00	1.08090	1.08090	1.08048	1.08048	159	0	5
2023.01.20	16:33:00	1.08048	1.08079	1.08042	1.08075	134	0	5
2023.01.20	16:34:00	1.08077	1.08089	1.08074	1.08080	140	0	5
2023.01.20	16:35:00	1.08080	1.08088	1.08071	1.08073	109	0	5
2023.01.20	16:36:00	1.08072	1.08106	1.08063	1.08106	128	0	5
2023.01.20	16:37:00	1.08106	1.08139	1.08097	1.08113	95	0	5
2023.01.20	16:38:00	1.08112	1.08112	1.08072	1.08085	128	0	5
2023.01.20	16:39:00	1.08085	1.08129	1.08085	1.08119	119	0	5
2023.01.20	16:40:00	1.08118	1.08120	1.08092	1.08111	110	0	5
2023.01.20	16:41:00	1.08111	1.08113	1.08104	1.08109	95	0	5
